Timestamp,hash-rate
2019-11-16 23:00:00,95931202.11533114
2019-11-17 23:00:00,94847233.72984722
2019-11-18 23:00:00,93853596.04315357
2019-11-19 23:00:00,94937564.42863753
2019-11-20 23:00:00,95569879.32016985
2019-11-21 23:00:00,92753027.64806035
2019-11-22 23:00:00,90641806.33248484
2019-11-23 23:00:00,93211181.34439717
2019-11-24 23:00:00,91369153.81570041
2019-11-25 23:00:00,90238982.02037299
2019-11-26 23:00:00,88200108.30866559
2019-11-27 23:00:00,88179081.2317132
2019-11-28 23:00:00,90747073.1583127
2019-11-29 23:00:00,91115589.19144289
2019-11-30 23:00:00,86785525.80216303
2019-12-01 23:00:00,87522557.86842345
2019-12-02 23:00:00,89365138.03407446
2019-12-03 23:00:00,92681782.33224623
2019-12-04 23:00:00,95261394.56415763
2019-12-05 23:00:00,93585274.42810574
2019-12-06 23:00:00,94315177.49841551
2019-12-07 23:00:00,96880815.35477403
2019-12-08 23:00:00,97608664.81120312
2019-12-09 23:00:00,97783740.2179369
2019-12-10 23:00:00,96761138.51699759
2019-12-11 23:00:00,93446264.21635814
2019-12-12 23:00:00,92267470.55522303
2019-12-13 23:00:00,92907581.8474793
2019-12-14 23:00:00,92541803.96619001
2019-12-15 23:00:00,90347136.67845428
2019-12-16 23:00:00,91170136.91135517
2019-12-17 23:00:00,90530025.61909892
2019-12-18 23:00:00,90712914.55974354
2019-12-19 23:00:00,92925415.7375964
2019-12-20 23:00:00,93370681.81483613
2019-12-21 23:00:00,95746472.56319733
2019-12-22 23:00:00,99947585.9399815
2019-12-23 23:00:00,98740227.53509028
2019-12-24 23:00:00,97340808.47463703
2019-12-25 23:00:00,96857362.7365599
2019-12-26 23:00:00,97839066.68251048
2019-12-27 23:00:00,96827572.572071
2019-12-28 23:00:00,94344814.30099222
2019-12-29 23:00:00,93057458.16043285
2019-12-30 23:00:00,95172400.3913518
2019-12-31 23:00:00,97011480.59215085
2020-01-01 23:00:00,101344004.24026024
2020-01-02 23:00:00,99804501.46535622
2020-01-03 23:00:00,103031751.9698384
2020-01-04 23:00:00,105793194.82492833
2020-01-05 23:00:00,107512955.57361655
2020-01-06 23:00:00,105477457.15335813
2020-01-07 23:00:00,109390648.92246719
2020-01-08 23:00:00,107202820.5002444
2020-01-09 23:00:00,108770686.24796285
2020-01-10 23:00:00,106810854.06331484
2020-01-11 23:00:00,106320896.01715283
2020-01-12 23:00:00,105144996.70636413
2020-01-13 23:00:00,105928929.5802233
2020-01-14 23:00:00,102912016.52961266
2020-01-15 23:00:00,104842225.07092443
2020-01-16 23:00:00,106142030.5758593
2020-01-17 23:00:00,108225768.95465343
2020-01-18 23:00:00,106104409.8345753
2020-01-19 23:00:00,107047760.00503173
2020-01-20 23:00:00,108984910.82487467
2020-01-21 23:00:00,110810185.47842275
2020-01-22 23:00:00,111334854.91724102
2020-01-23 23:00:00,111334854.91724102
2020-01-24 23:00:00,110600317.70289545
2020-01-25 23:00:00,113958202.11133245
2020-01-26 23:00:00,113223664.89698687
2020-01-27 23:00:00,110810185.47842276
2020-01-28 23:00:00,110086945.93868305
2020-01-29 23:00:00,111290378.26366591
2020-01-30 23:00:00,111739680.95495507
2020-01-31 23:00:00,111605536.94938122
2020-02-01 23:00:00,110981010.23884849
2020-02-02 23:00:00,111681439.23054679
2020-02-03 23:00:00,114400102.6139399
2020-02-04 23:00:00,113566280.34913361
2020-02-05 23:00:00,113456448.3565329
2020-02-06 23:00:00,111149976.51191804
2020-02-07 23:00:00,110600816.54891446
2020-02-08 23:00:00,109282832.6377059
2020-02-09 23:00:00,110381152.56371304
2020-02-10 23:00:00,107525520.7560946
2020-02-11 23:00:00,109340676.42941175
2020-02-12 23:00:00,107554857.49007317
2020-02-13 23:00:00,108294601.66974202
2020-02-14 23:00:00,107932589.65855002
2020-02-15 23:00:00,108343410.57122573
2020-02-16 23:00:00,107216583.58749144
2020-02-17 23:00:00,111150618.92552446
2020-02-18 23:00:00,111398345.74036531
2020-02-19 23:00:00,111287941.03695574
2020-02-20 23:00:00,109631870.48581052
2020-02-21 23:00:00,111729559.85059437
2020-02-22 23:00:00,112391988.07105252
2020-02-23 23:00:00,112391988.07105252
2020-02-24 23:00:00,110625512.81649765
2020-02-25 23:00:00,109924843.8400675
2020-02-26 23:00:00,109315034.29177237
2020-02-27 23:00:00,111571073.16195461
2020-02-28 23:00:00,111945558.20399804
2020-02-29 23:00:00,110892855.15019846
2020-03-01 23:00:00,114681812.94945891
2020-03-02 23:00:00,115501740.88073805
2020-03-03 23:00:00,116468614.68224476
2020-03-04 23:00:00,119877988.6719989
2020-03-05 23:00:00,121637665.56993648
2020-03-06 23:00:00,121307726.15157305
2020-03-07 23:00:00,123287362.66175291
2020-03-09 00:00:00,121197746.34545204
2020-03-10 00:00:00,121936055.96162646
2020-03-11 00:00:00,120625751.53822832
2020-03-12 00:00:00,116247579.24678098
2020-03-13 00:00:00,116070927.61330411
2020-03-14 00:00:00,113717813.26408868
2020-03-15 00:00:00,111497389.43702026
2020-03-16 00:00:00,108109035.40066276
2020-03-17 00:00:00,104972190.00322084
2020-03-18 00:00:00,103914239.60005285
2020-03-19 00:00:00,101680788.74892049
2020-03-20 00:00:00,96508586.77787718
2020-03-21 00:00:00,94627786.06113414
2020-03-22 00:00:00,94157585.88194844
2020-03-23 00:00:00,95097986.24031994
2020-03-24 00:00:00,94275135.92674486
2020-03-25 00:00:00,95333086.32991287
2020-03-26 00:00:00,94392685.97154133
2020-03-27 00:00:00,97885234.2295388
2020-03-28 00:00:00,100386175.7558384
2020-03-29 00:00:00,99147879.97675763
2020-03-30 00:00:00,99137723.37003462
2020-03-31 00:00:00,100495620.10857132
2020-04-01 00:00:00,100688107.93123947
2020-04-02 00:00:00,104989801.55573513
2020-04-03 00:00:00,104035696.2502867
2020-04-04 00:00:00,101763311.62183787
2020-04-05 00:00:00,103936896.91861507
2020-04-06 00:00:00,106308080.8787355
2020-04-07 00:00:00,104430893.57697347
2020-04-08 00:00:00,105320087.56201862
2020-04-09 00:00:00,104926817.65001218
2020-04-10 00:00:00,105903459.59372948
2020-04-11 00:00:00,109895383.97791174
2020-04-12 00:00:00,110999326.6368086
2020-04-13 00:00:00,109697883.67537546
2020-04-14 00:00:00,114921002.25323077
2020-04-15 00:00:00,115878648.73909876
2020-04-16 00:00:00,118816054.72042176
2020-04-17 00:00:00,118816054.72042176
2020-04-18 00:00:00,115054068.8189836
2020-04-19 00:00:00,114949569.21061032
2020-04-20 00:00:00,114845069.60223703
2020-04-21 00:00:00,113800073.51850417
2020-04-22 00:00:00,112777076.67665617
2020-04-23 00:00:00,109962852.46635233
2020-04-24 00:00:00,109962750.66907203
2020-04-25 00:00:00,113010797.98649304
2020-04-26 00:00:00,111912718.6898519
2020-04-27 00:00:00,111554966.88776174
2020-04-28 00:00:00,110710037.98755717
2020-04-29 00:00:00,111629896.6466346
2020-04-30 00:00:00,113216514.46699287
2020-05-01 00:00:00,112423205.55681373
2020-05-02 00:00:00,112083216.02387974
2020-05-03 00:00:00,113443174.15561531
2020-05-04 00:00:00,116956399.32926574
2020-05-05 00:00:00,118883006.68255791
2020-05-06 00:00:00,119472293.06066506
2020-05-07 00:00:00,120652100.72918221
2020-05-08 00:00:00,122164632.51837364
2020-05-09 00:00:00,121853507.63821308
2020-05-10 00:00:00,120634706.08752494
2020-05-11 00:00:00,121037811.5024568
2020-05-12 00:00:00,121087434.47597237
2020-05-13 00:00:00,119743045.08479336
2020-05-14 00:00:00,115740173.47259879
2020-05-15 00:00:00,111966037.38110098
2020-05-16 00:00:00,110593624.25691998
2020-05-17 00:00:00,109449946.65343569
2020-05-18 00:00:00,101672938.9497433
2020-05-19 00:00:00,98356273.89963916
2020-05-20 00:00:00,94810873.32883821
2020-05-21 00:00:00,93625665.17859997
2020-05-22 00:00:00,94670543.88510194
2020-05-23 00:00:00,92307330.90926416
2020-05-24 00:00:00,90689768.70048092
2020-05-25 00:00:00,91494525.79228355
2020-05-26 00:00:00,90293241.95835559
2020-05-27 00:00:00,90471236.69303167
2020-05-28 00:00:00,92882000.95950735
2020-05-29 00:00:00,92882000.95950735
2020-05-30 00:00:00,94602038.01431303
2020-05-31 00:00:00,98579623.70355113
2020-06-01 00:00:00,102234702.44501315
2020-06-02 00:00:00,103202223.28834139
2020-06-03 00:00:00,103739734.86796816
2020-06-04 00:00:00,103847237.18389343
2020-06-05 00:00:00,105288528.1766404
2020-06-06 00:00:00,109091786.58629324
2020-06-07 00:00:00,111435315.22543454
2020-06-08 00:00:00,110815623.43783526
2020-06-09 00:00:00,112208528.24468684
2020-06-10 00:00:00,113943904.93806837
2020-06-11 00:00:00,114994337.8583901
2020-06-12 00:00:00,117511415.09088524
2020-06-13 00:00:00,115951097.54610994
2020-06-14 00:00:00,112245343.37726866
2020-06-15 00:00:00,113318061.6893015
2020-06-16 00:00:00,110977585.37213866
2020-06-17 00:00:00,110570811.73739882
2020-06-18 00:00:00,110046645.12823595
2020-06-19 00:00:00,105905233.95063551
2020-06-20 00:00:00,105926966.55685537
2020-06-21 00:00:00,105875824.18477465
2020-06-22 00:00:00,105663297.23398964
2020-06-23 00:00:00,108235120.84612934
2020-06-24 00:00:00,110749704.10207164
2020-06-25 00:00:00,110861798.94428022
2020-06-26 00:00:00,112767411.26182595
2020-06-27 00:00:00,115233497.79041466
2020-06-28 00:00:00,115345592.63262323
2020-06-29 00:00:00,115793972.0014575
2020-06-30 00:00:00,116018161.68587463
2020-07-01 00:00:00,114784987.49487363
2020-07-02 00:00:00,117362562.86205761
2020-07-03 00:00:00,119940130.74771547
2020-07-04 00:00:00,119827426.16113047
2020-07-05 00:00:00,121956640.86329533
2020-07-06 00:00:00,123413264.06763048
2020-07-07 00:00:00,124421541.56999876
2020-07-08 00:00:00,125990398.02477519
2020-07-09 00:00:00,124757395.90887435
2020-07-10 00:00:00,124757395.90887435
2020-07-11 00:00:00,124533213.70598333
2020-07-12 00:00:00,124421122.60453776
2020-07-13 00:00:00,123188120.48863705
2020-07-14 00:00:00,123224185.9661429
2020-07-15 00:00:00,122915681.28235175
2020-07-16 00:00:00,122988997.50264347
2020-07-17 00:00:00,121358766.03401919
2020-07-18 00:00:00,117847537.53861405
2020-07-19 00:00:00,116374944.77118148
2020-07-20 00:00:00,115473898.09459306
2020-07-21 00:00:00,115544420.5882285
2020-07-22 00:00:00,113203968.57204905
2020-07-23 00:00:00,113943058.68242149
2020-07-24 00:00:00,113943058.68242149
2020-07-25 00:00:00,119239871.14009078
2020-07-26 00:00:00,120718051.36083578
2020-07-27 00:00:00,124043956.85751176
2020-07-28 00:00:00,124990478.24995862
2020-07-29 00:00:00,126940916.24508919
2020-07-30 00:00:00,126909829.43703118
2020-07-31 00:00:00,126308844.85317619
2020-08-01 00:00:00,124781881.42071433
2020-08-02 00:00:00,123681091.53514747
2020-08-03 00:00:00,121087964.30590864
2020-08-04 00:00:00,122154894.82121405
2020-08-05 00:00:00,122154894.82121405
2020-08-06 00:00:00,119881689.13893877
2020-08-07 00:00:00,122394179.62987462
2020-08-08 00:00:00,122274537.22554435
2020-08-09 00:00:00,122872749.24719577
2020-08-10 00:00:00,124667385.31214991
2020-08-11 00:00:00,121699816.45820163
2020-08-12 00:00:00,122886223.95061506
2020-08-13 00:00:00,126347972.69387735
2020-08-14 00:00:00,125375833.9150075
2020-08-15 00:00:00,127289349.96388794
2020-08-16 00:00:00,129075393.19033508
2020-08-17 00:00:00,128705025.71407251
2020-08-18 00:00:00,127334807.63169725
2020-08-19 00:00:00,125649847.98439695
2020-08-20 00:00:00,123363117.03448935
2020-08-21 00:00:00,123242762.7739679
2020-08-22 00:00:00,121798511.64771043
2020-08-23 00:00:00,119391426.43728134
2020-08-24 00:00:00,119993197.73988862
2020-08-25 00:00:00,123297691.91400088
2020-08-26 00:00:00,122408096.68320657
2020-08-27 00:00:00,123504835.10932179
2020-08-28 00:00:00,122017801.8251035
2020-08-29 00:00:00,123686955.52615394
2020-08-30 00:00:00,125523152.51213108
2020-08-31 00:00:00,122462847.34276728
2020-09-01 00:00:00,122817197.05918725
2020-09-02 00:00:00,126059072.31151097
2020-09-03 00:00:00,126308447.33092049
2020-09-04 00:00:00,126308447.33092049
2020-09-05 00:00:00,122817197.05918725
2020-09-06 00:00:00,122193759.51066346
2020-09-07 00:00:00,125061572.2338729
2020-09-08 00:00:00,128038750.60213156
2020-09-09 00:00:00,127930089.15456907
2020-09-10 00:00:00,128329210.60868761
2020-09-11 00:00:00,131707283.00142741
2020-09-12 00:00:00,131873589.68471669
2020-09-13 00:00:00,135233596.35173258
2020-09-14 00:00:00,136485959.17091686
2020-09-15 00:00:00,136485692.07769784
2020-09-16 00:00:00,136608874.11025897
2020-09-17 00:00:00,137347966.3056256
2020-09-18 00:00:00,139811606.95684758
2020-09-19 00:00:00,143137521.83599725
2020-09-20 00:00:00,140550699.15221414
2020-09-21 00:00:00,139904505.85300225
2020-09-22 00:00:00,138113015.65931174
2020-09-23 00:00:00,136590567.76792592
2020-09-24 00:00:00,136974413.0675965
2020-09-25 00:00:00,133839259.63432512
2020-09-26 00:00:00,136694669.32218263
2020-09-27 00:00:00,138914905.99167845
2020-09-28 00:00:00,140454294.33070654
2020-09-29 00:00:00,138259695.98178923
2020-09-30 00:00:00,139905644.7434772
2020-10-01 00:00:00,141825918.29877985
2020-10-02 00:00:00,140042807.14028457
2020-10-03 00:00:00,135516448.04564264
2020-10-04 00:00:00,135653610.44244996
2020-10-05 00:00:00,136460935.2778584
2020-10-06 00:00:00,137953248.43701744
2020-10-07 00:00:00,136429165.52396673
2020-10-08 00:00:00,135725586.01090178
2020-10-09 00:00:00,140918695.23724535
2020-10-10 00:00:00,141724961.08085743
2020-10-11 00:00:00,140610835.70341173
2020-10-12 00:00:00,138141088.9005937
2020-10-13 00:00:00,139374491.48006326
2020-10-14 00:00:00,144308101.79794163
2020-10-15 00:00:00,144034012.33583727
2020-10-16 00:00:00,142526520.29426333
2020-10-17 00:00:00,144308101.79794163
2020-10-18 00:00:00,146484944.0374199
2020-10-19 00:00:00,144339932.50425592
2020-10-20 00:00:00,141671570.50887823
2020-10-21 00:00:00,139371646.13118583
2020-10-22 00:00:00,137413336.253064
2020-10-23 00:00:00,136175009.87699607
2020-10-24 00:00:00,133536442.03601234
2020-10-25 00:00:00,133347787.62065108
2020-10-26 00:00:00,132921756.35029756
2020-10-27 00:00:00,130791599.99852994
2020-10-28 00:00:00,124401130.94322717
2020-10-29 00:00:00,120140818.23969199
2020-10-30 00:00:00,116022515.95960797
2020-10-31 00:00:00,113182307.49058452
2020-11-01 00:00:00,107643900.97598879
2020-11-01 23:00:00,108779984.36359818
2020-11-02 23:00:00,106649828.0118306
2020-11-03 23:00:00,110352547.38279946
2020-11-04 23:00:00,115107145.47938481
2020-11-05 23:00:00,117295045.8154021
2020-11-06 23:00:00,119772222.0675452
2020-11-07 23:00:00,121130852.4218934
2020-11-08 23:00:00,119831614.77952173
2020-11-09 23:00:00,128395929.46810678
2020-11-10 23:00:00,128159204.24421576
2020-11-11 23:00:00,126728589.87125707
2020-11-12 23:00:00,128278422.10862899
2020-11-13 23:00:00,126609372.00684384
2020-11-14 23:00:00,126132500.54919095
2020-11-15 23:00:00,127563114.92214963
2020-11-16 23:00:00,124869930.27180229
2020-11-17 23:00:00,126964111.470282
2020-11-18 23:00:00,130557849.91211641
2020-11-19 23:00:00,128602936.80096643
2020-11-20 23:00:00,133025455.05449376
2020-11-21 23:00:00,137215282.81839427
2020-11-22 23:00:00,141076183.18505344
2020-11-23 23:00:00,140083639.15004912
2020-11-24 23:00:00,137459413.9741784
2020-11-25 23:00:00,135709930.523598
2020-11-26 23:00:00,137334450.87056553
2020-11-27 23:00:00,135584967.4199851
2020-11-28 23:00:00,133710520.86579177
2020-11-29 23:00:00,131309769.58997223
2020-11-30 23:00:00,128313154.48992188
2020-12-01 23:00:00,131996845.77838087
2020-12-02 23:00:00,130449316.11808936
2020-12-03 23:00:00,133063743.47504067
2020-12-04 23:00:00,133409747.66795123
2020-12-05 23:00:00,133755751.8608618
2020-12-06 23:00:00,132914894.0268177
2020-12-07 23:00:00,137948518.46795613
2020-12-08 23:00:00,136860167.23743972
2020-12-09 23:00:00,137948518.46795613
2020-12-10 23:00:00,134275333.06496322
2020-12-11 23:00:00,133459069.64207591
2020-12-12 23:00:00,131826542.79630129
2020-12-13 23:00:00,134533587.6076591
2020-12-14 23:00:00,133351912.2347564
2020-12-15 23:00:00,132323572.3468348
2020-12-16 23:00:00,132373208.74072967
2020-12-17 23:00:00,131791042.04281811
2020-12-18 23:00:00,133832920.56666495
2020-12-19 23:00:00,136823648.10098034
2020-12-20 23:00:00,135635056.095611
2020-12-21 23:00:00,134441785.8073798
2020-12-22 23:00:00,134839542.57012355
2020-12-23 23:00:00,136297984.0335172
2020-12-24 23:00:00,135900227.2707735
2020-12-25 23:00:00,134176614.63221736
2020-12-26 23:00:00,131392317.29301126
2020-12-27 23:00:00,130994560.53026752
2020-12-28 23:00:00,134096925.47590554
2020-12-29 23:00:00,135214014.93546128
2020-12-30 23:00:00,137514350.89000145
2020-12-31 23:00:00,142734576.90930292
2021-01-01 23:00:00,143322827.58752072
2021-01-02 23:00:00,145103346.174645
2021-01-03 23:00:00,146350014.08380795
2021-01-04 23:00:00,148066610.06709138
2021-01-05 23:00:00,148727032.0566859
2021-01-06 23:00:00,149387454.0462804
2021-01-07 23:00:00,149651622.84211823
2021-01-08 23:00:00,149519538.44419932
2021-01-09 23:00:00,148690226.43303117
2021-01-10 23:00:00,151089413.12252626
2021-01-11 23:00:00,150775619.3287509
2021-01-12 23:00:00,151697118.4842938
2021-01-13 23:00:00,150562301.2930481
2021-01-14 23:00:00,149884529.1685857
2021-01-15 23:00:00,153019188.22568032
2021-01-16 23:00:00,155416162.8770074
2021-01-17 23:00:00,151611247.40167573
2021-01-18 23:00:00,150294161.27559942
2021-01-19 23:00:00,150440504.17849678
2021-01-20 23:00:00,148830732.2466257
2021-01-21 23:00:00,146196559.994473
2021-01-22 23:00:00,144294102.25680718
2021-01-23 23:00:00,145607574.2783185
2021-01-24 23:00:00,146698957.5340704
2021-01-25 23:00:00,146182103.57621285
2021-01-26 23:00:00,148185308.05110505
2021-01-27 23:00:00,148549580.94715503
2021-01-28 23:00:00,151113601.54145044
2021-01-29 23:00:00,152810307.74619314
2021-01-30 23:00:00,150095785.47639352
2021-01-31 23:00:00,150835173.58218858
2021-02-01 23:00:00,147877621.1590084
2021-02-02 23:00:00,146546722.56857732
2021-02-03 23:00:00,147729743.5378494
2021-02-04 23:00:00,149947907.85523453
2021-02-05 23:00:00,152461827.41493767
2021-02-06 23:00:00,156496366.0091922
2021-02-07 23:00:00,158947631.13423166
2021-02-08 23:00:00,165861253.11216184
2021-02-09 23:00:00,165150693.72026786
2021-02-10 23:00:00,164735889.5706919
2021-02-11 23:00:00,160711290.00435206
2021-02-12 23:00:00,157334595.3952425
2021-02-13 23:00:00,157086558.55281195
2021-02-14 23:00:00,156021048.95022506
2021-02-15 23:00:00,154346676.71758848
2021-02-16 23:00:00,150997932.25231537
2021-02-17 23:00:00,150236853.96475333
2021-02-18 23:00:00,151454579.22485262
2021-02-19 23:00:00,153151584.74440545
2021-02-20 23:00:00,151777617.95629352
2021-02-21 23:00:00,150850010.28302965
2021-02-22 23:00:00,148383785.4623389
2021-02-23 23:00:00,149558390.99271905
2021-02-24 23:00:00,153082073.67499632
2021-02-25 23:00:00,156295152.32763526
2021-02-26 23:00:00,154427502.27930498
2021-02-27 23:00:00,156124507.79885778
2021-02-28 23:00:00,154581775.50835523
2021-03-01 23:00:00,154118955.82120448
2021-03-02 23:00:00,156587327.48600858
2021-03-03 23:00:00,155507414.88265678
2021-03-04 23:00:00,151187764.46924964
2021-03-05 23:00:00,152730496.75975218
2021-03-06 23:00:00,151688789.94012293
2021-03-07 23:00:00,153716875.77834648
2021-03-08 23:00:00,157270062.99352616
2021-03-09 23:00:00,156532984.65120932
2021-03-10 23:00:00,155778275.39534613
2021-03-11 23:00:00,156136781.5795335
2021-03-12 23:00:00,155997206.24947724
2021-03-13 23:00:00,154598952.23605472
2021-03-15 00:00:00,156274408.86127305
2021-03-16 00:00:00,155208209.19067955
2021-03-17 00:00:00,156579037.33858544
2021-03-18 00:00:00,154598952.2360547
2021-03-19 00:00:00,157645237.00917894
2021-03-20 00:00:00,157420617.6912914
2021-03-21 00:00:00,159552422.85545158
2021-03-22 00:00:00,159862383.76013908
2021-03-23 00:00:00,160766785.10844684
2021-03-24 00:00:00,163071647.62666968
2021-03-25 00:00:00,165959097.37970906
2021-03-26 00:00:00,166720074.39596337
2021-03-27 00:00:00,165215303.4719892
2021-03-28 00:00:00,165991691.17627487
2021-03-29 00:00:00,166457523.79884627
2021-03-30 00:00:00,166457523.79884627
2021-03-31 00:00:00,164128360.6859893
2021-04-01 00:00:00,164904748.39027494
2021-04-02 00:00:00,163507250.52256075
2021-04-03 00:00:00,165320614.44934323
2021-04-04 00:00:00,162156064.84321755
2021-04-05 00:00:00,161456161.73214817
2021-04-06 00:00:00,163641576.61130673
2021-04-07 00:00:00,164631661.9987059
2021-04-08 00:00:00,166049721.39905876
2021-04-09 00:00:00,165551986.66394418
2021-04-10 00:00:00,167595961.66382885
2021-04-11 00:00:00,171868015.5885931
2021-04-12 00:00:00,171703705.82225603
2021-04-13 00:00:00,169731988.62621096
2021-04-14 00:00:00,169403369.0935368
2021-04-15 00:00:00,165788554.23412085
2021-04-16 00:00:00,172130189.21775606
2021-04-17 00:00:00,164404171.24372485
2021-04-18 00:00:00,153847004.45635313
2021-04-19 00:00:00,150787954.8145779
2021-04-20 00:00:00,143371614.98041585
2021-04-21 00:00:00,141475361.29820356
2021-04-22 00:00:00,136207676.021627
2021-04-23 00:00:00,131796265.46354505
2021-04-24 00:00:00,137155198.74795857
2021-04-25 00:00:00,146198398.6654064
2021-04-26 00:00:00,149045331.97275108
2021-04-27 00:00:00,151892265.2800958
2021-04-28 00:00:00,154236798.5920267
2021-04-29 00:00:00,161102931.86268154
2021-04-30 00:00:00,157586131.89478514
2021-05-01 00:00:00,159260798.54616436
2021-05-02 00:00:00,157685930.67036393
2021-05-03 00:00:00,161148443.24309963
2021-05-04 00:00:00,167961731.4564108
2021-05-05 00:00:00,170671365.20493433
2021-05-06 00:00:00,169868525.99901253
2021-05-07 00:00:00,174317609.61284044
2021-05-08 00:00:00,175207666.00803325
2021-05-09 00:00:00,177526237.2392579
2021-05-10 00:00:00,177672590.27902648
2021-05-11 00:00:00,178111649.39833212
2021-05-12 00:00:00,176794472.0404151
2021-05-13 00:00:00,178989767.63694343